Transaction,Item
3733,Tea
3733,Brioche and salami
3734,NONE
3734,NONE
3734,Bread
3734,Truffles
3735,Bread
3735,Coffee
3736,Bread
3737,Frittata
3737,Coffee
3738,Muffin
3738,Cake
3739,NONE
3739,Hot chocolate
3740,Coffee
3740,Scone
3741,Bread
3742,Bread
3743,Tea
3743,NONE
3744,Bread
3744,Scone
3746,Panatone
3747,NONE
3747,Sandwich
3747,Bread
3747,Coffee
3747,Coke
3748,Gingerbread syrup
3749,Bread
3749,Brownie
3749,Bread
3750,Frittata
3751,Farm House
3751,Cookies
3752,Tea
3752,Scone
3753,Bread
3754,Jam
3755,Tea
3756,Tea
3756,Bread
3757,Sandwich
3757,Coffee
3758,Coffee
3758,Scone
3759,Cake
3760,Cake
3760,Scone
3760,Cookies
3760,Juice
3760,Coffee
3760,Coffee
3761,Coffee
3761,Coffee
3762,Coffee
3762,Hot chocolate
3763,Toast
3763,Sandwich
3763,Hot chocolate
3763,Cookies
3764,Bread
3764,Coffee
3764,Tea
3765,Hot chocolate
3765,Cake
3766,Bread
3766,Panatone
3767,Bread
3768,Coffee
3768,Gingerbread syrup
3769,Bread
3770,Coffee
3770,NONE
3770,Medialuna
3771,Bread
3772,Bread
3773,Coffee
3773,Coffee
3773,Toast
3774,Cake
3774,Pastry
3774,Bread
3774,Bread
3775,Coffee
3775,NONE
3775,Juice
3775,Cookies
3776,Coffee
3776,Pastry
3776,Medialuna
3777,Bread
3777,NONE
3778,Bread
3779,Bread
3779,Focaccia
3779,Farm House
3780,Bread
3781,Bread
3781,Medialuna
3781,Pastry
3782,Coffee
3782,Coffee
3782,Scone
3782,Coffee
3783,Hot chocolate
3783,Tea
3783,Pastry
3783,Scone
3784,Cake
3785,Coffee
3785,Hot chocolate
3785,Crisps
3786,Coffee
3786,Hot chocolate
3787,Bread
3787,Hot chocolate
3787,Pastry
3788,Scone
3788,Frittata
3789,Bread
3790,Pastry
3791,Hot chocolate
3792,Bread
3793,Coffee
3794,Bread
3795,Bread
3795,NONE
3795,Toast
3796,Tea
3796,Coke
3796,Juice
3797,Coffee
3797,Hot chocolate
3797,Sandwich
3797,NONE
3798,Farm House
3799,Hot chocolate
3799,Coffee
3799,Coffee
3799,Tea
3799,Cake
3799,Cake
3799,Medialuna
3799,Pastry
3799,Farm House
3800,Coffee
3801,Pastry
3801,Fudge
3801,Jam
3801,Jam
3802,Bread
3802,Farm House
3802,Coke
3803,Hot chocolate
3803,Coffee
3803,Pastry
3804,Focaccia
3804,Medialuna
3805,Coffee
3806,Coffee
3806,Coffee
3806,Cake
3807,Art Tray
3807,Toast
3807,Sandwich
3807,NONE
3807,Hot chocolate
3807,Hot chocolate
3807,Juice
3808,Scone
3809,Bread
3810,Scandinavian
3811,Bread
3812,Scone
3813,Medialuna
3813,Tea
3813,Coffee
3813,Coffee
3814,Hot chocolate
3814,Hot chocolate
3814,Coffee
3814,Cookies
3814,Medialuna
3815,Cookies
3816,Tea
3816,Coke
3816,Frittata
3816,Sandwich
3817,Coffee
3818,Cookies
3819,Medialuna
3820,Bread
3821,Coffee
3821,Sandwich
3822,Bread
3822,Coffee
3822,Sandwich
3823,Cake
3824,Coffee
3824,NONE
3825,Coffee
3826,Coffee
3826,Sandwich
3827,Fudge
3827,Jam
3827,Focaccia
3828,Bread
3828,Medialuna
3829,Coffee
3829,Tea
3829,Coffee
3829,Coffee
3830,Coffee
3831,Focaccia
3831,Panatone
3831,Fudge
3832,Coffee
3832,Coke
3832,NONE
3832,NONE
3833,Scandinavian
3833,Farm House
3834,Cookies
3835,Bread
3835,Cake
3836,Scone
3836,Coffee
3836,Tea
3837,Sandwich
3838,Bread
3839,Coffee
3839,NONE
3839,NONE
3840,NONE
3840,Tea
3841,Bread
3842,Coffee
3842,Coffee
3843,Scone
3843,Cake
3843,Tea
3844,Hot chocolate
3845,Hot chocolate
3846,Bread
3846,Focaccia
3846,Scandinavian
3847,Hot chocolate
3848,Coffee
3849,Bread
3850,Coffee
3850,Medialuna
3850,Pastry
3851,Coffee
3852,Coffee
3852,Coffee
3852,Pastry
3852,NONE
3853,Coffee
3853,Medialuna
3854,Coffee
3855,Coffee
3855,Hot chocolate
3856,Coffee
3856,Tea
3857,Coffee
3857,Coffee
3858,Coffee
3859,Coffee
3859,Coffee
3859,Cake
3860,Coffee
3860,Coffee
3860,Coffee
3860,Toast
3861,Hot chocolate
3861,Tea
3862,NONE
3863,NONE
3864,Pastry
3864,Medialuna
3864,Gingerbread syrup
3865,Coffee
3865,Coffee
3865,Sandwich
3865,NONE
3866,NONE
3866,Sandwich
3866,Coffee
3866,Hot chocolate
3867,Coffee
3868,Coffee
3868,Cake
3869,Cookies
3869,Coffee
3870,Bread
3870,Farm House
3871,Coffee
3871,Coffee
3872,Coffee
3873,Medialuna
3873,Pastry
3874,Coffee
3874,Coffee
3875,Coffee
3876,Coffee
3876,Medialuna
3876,Pastry
3876,Medialuna
3877,Toast
3877,Tea
3877,Coffee
3878,Bread
3879,Farm House
3880,Bread
3881,Bread
3882,Bread
3882,Medialuna
3882,Toast
3882,Bread
3883,Coffee
3883,Coffee
3883,Tea
3883,Bread
3884,Bread
3884,Farm House
3884,Bread
3884,Coffee
3884,Sandwich
3884,Truffles
3885,Coffee
3886,Coffee
3887,Coffee
3887,Cake
3888,Coffee
3889,Coffee
3889,Hot chocolate
3889,Bread
3889,Cookies
3889,Bread
3890,Hot chocolate
3890,NONE
3891,Medialuna
3891,Bread
3892,Bread
3893,Bread
3894,Coffee
3895,Coffee
3895,Bread
3895,Cake
3895,Bread
3896,Bread
3897,NONE
3897,Muesli
3897,Bread
3898,Coffee
3898,Coffee
3898,Bread
3899,Coffee
3899,NONE
3900,Coffee
3901,Bread
3901,Coffee
3902,Coffee
3903,NONE
3903,Tea
3904,NONE
3904,Tea
3905,Bread
3905,Crisps
3905,Juice
3905,Coffee
3905,Hot chocolate
3905,NONE
3905,Truffles
3906,Cake
3907,Fudge
3908,Coffee
3908,Tea
3909,Coffee
3909,Juice
3909,Coffee
3909,Coke
3909,Sandwich
3909,Sandwich
3909,NONE
3909,NONE
3910,Sandwich
3910,Sandwich
3911,Bread
3912,Coffee
3912,Bread
3913,Bread
3913,Coffee
3914,Bread
3915,Coffee
3916,Coffee
3916,Coffee
3916,Hot chocolate
3916,Cake
3916,Cake
3917,NONE
3917,Sandwich
3917,Coffee
3917,Hot chocolate
3917,Cookies
3917,Crisps
3917,Bare Popcorn
3917,Coffee
3918,Coffee
3919,Hot chocolate
3919,Hot chocolate
3920,Coffee
3921,Bread
3922,Coffee
3923,Coffee
3924,Tea
3924,Bread
3925,Bread
3926,Coffee
3926,Hot chocolate
3926,NONE
3926,Bread
3927,Bread
3928,Bread
3928,NONE
3928,NONE
3928,Bread
3929,Tea
3929,Medialuna
3929,Bread
3930,Medialuna
3930,Pastry
3930,Coffee
3930,Coffee
3930,Toast
3931,Medialuna
3932,Bread
3933,Farm House
3934,Coffee
3934,Coffee
3934,Pastry
3934,Toast
3935,Coffee
3935,Cookies
3935,Bread
3936,Cake
3936,Bread
3936,Jammie Dodgers
3936,Coffee
3936,Tea
3936,Coffee
3937,Coffee
3937,Coffee
3937,Smoothies
3937,Toast
3938,Coffee
3938,Coffee
3938,Smoothies
3938,Toast
3939,Toast
3939,Coffee
3939,Smoothies
3940,Bread
3941,Bread
3941,Bread
3942,Bread
3942,Coffee
3943,Fudge
3943,Bread
3943,Coffee
3943,Bread
3943,Cake
3944,Bread
3944,Pastry
3945,Tea
3945,Frittata
3946,Sandwich
3946,Coffee
3946,Bread
3947,Bread
3948,Coffee
3948,Hot chocolate
3948,Bread
3949,NONE
3949,Bread
3949,Bread
3949,Juice
3949,Juice
3950,Coffee
3951,Hot chocolate
3951,Bread
3952,Coffee
3952,Coffee
3952,Juice
3952,Sandwich
3952,Cake
3952,Bread
3952,Lemon and coconut
3953,Bread
3954,Hearty & Seasonal
3954,Coffee
3954,Coffee
3955,Medialuna
3956,Coffee
3956,Coffee
3957,Bread
3957,Pastry
3958,Pastry
3958,Bread
3958,Cake
3959,Scandinavian
3960,Coke
3960,Tea
3960,Hot chocolate
3960,Medialuna
3961,Coffee
3962,Jammie Dodgers
3962,Bread
3964,Medialuna
3964,Coffee
3964,Coffee
3965,Coffee
3965,Bread
3966,Hot chocolate
3966,Coffee
3967,Coffee
3967,Bread
3967,Juice
3967,Truffles
3967,Frittata
3967,Cookies
3967,Crisps
3968,Bread
3969,Coffee
3969,Coffee
3969,Cake
3969,Frittata
3969,NONE
3970,Jammie Dodgers
3971,Bread
3971,Coffee
3971,Cake
3972,Bread
3972,Coffee
3972,Cake
3974,Jam
3975,Bread
3975,Coffee
3976,Coffee
3976,Hot chocolate
3976,Toast
3977,Coffee
3978,Coffee
3979,Hot chocolate
3979,Bread
3980,Bread
3980,Coffee
3981,Bread
3981,Hot chocolate
3981,Cake
3982,Hot chocolate
3982,Coffee
3982,Cookies
3982,Medialuna
3982,Cookies
3983,Hot chocolate
3983,Medialuna
3983,Pastry
3984,Bread
3984,Bread
3985,Coffee
3985,Juice
3985,Cake
3985,Vegan mincepie
3986,Medialuna
3986,Coffee
3987,Muesli
3988,Bread
3988,Coffee
3988,Frittata
3988,Farm House
3989,Bread
3990,Coffee
3990,Muesli
3991,NONE
3991,Tea
3992,Bread
3992,Sandwich
3992,Pastry
3992,Bread
3993,Sandwich
3993,Hot chocolate
3994,Coffee
3994,Tea
3994,Toast
3995,Sandwich
3995,Tea
3995,Coffee
3996,Hot chocolate
3996,Coffee
3996,Lemon and coconut
3997,Bread
3997,Coffee
3998,Coffee
3998,Cake
3999,Medialuna
3999,NONE
3999,The Nomad
3999,NONE
3999,Bread
4000,Coffee
4001,Coffee
4002,Hot chocolate
4002,Hot chocolate
4003,Farm House
4004,Sandwich
4004,Tea
4005,Bread
4006,Coffee
4006,Smoothies
4006,Frittata
4007,Coffee
4008,Bread
4008,Pastry
4008,Bread
4009,Coffee
4009,Toast
4009,Bread
4010,Coffee
4011,Coffee
4011,Jammie Dodgers
4011,Bread
4012,Coke
4012,Sandwich
4013,Medialuna
4014,Coffee
4015,Medialuna
4016,NONE
4016,Sandwich
4016,Bread
4016,Tea
4016,Cake
4017,Hot chocolate
4018,Coffee
4018,Frittata
4019,Tea
4020,Bread
4020,Tea
4022,Coffee
4022,Jammie Dodgers
4023,Bread
4023,Coffee
4023,Coffee
4024,Coffee
4024,Coffee
4024,Jammie Dodgers
4024,Bread
4025,Coffee
4025,Coffee
4025,Bread
4026,Coffee
4026,Hot chocolate
4026,Jammie Dodgers
4026,Vegan mincepie
4026,Cake
4027,Coffee
4027,Cookies
4028,Coffee
4028,Tea
4028,Bread
4029,Coffee
4030,Bread
4031,Bread
4031,Bread
4032,Tea
4033,Bread
4034,Bread
4034,Coffee
4035,Bread
4035,Jammie Dodgers
4035,Hot chocolate
4035,Bread
4035,Bread
4036,Bread
4036,Bread
4037,Coffee
4038,Pastry
4039,Tea
4040,Bread
4040,Coffee
4040,Coffee
4040,Cookies
4041,Bread
4042,Coffee
4042,Vegan mincepie
4043,Tea
4044,Coffee
4045,Bread
4045,Medialuna
4046,Farm House
4047,Coffee
4047,Hot chocolate
4047,Vegan mincepie
4047,Jammie Dodgers
4048,Coffee
4048,Coffee
4049,Coffee
4050,Bread
4050,Medialuna
4051,Bread
4052,Bread
4053,Bread
4053,Coffee
4054,Bread
4054,Farm House
4055,Coffee
4056,Coffee
4056,NONE
4057,Bread
4057,Tea
4057,Frittata
4058,Farm House
4059,Farm House
4059,Pastry
4060,Coffee
4061,Bread
4062,Coffee
4062,Hot chocolate
4062,Cake
4063,Scandinavian
4064,Coffee
4064,Hot chocolate
4064,Cake
4064,Jammie Dodgers
4064,Bread
4064,Pastry
4065,Coffee
4065,Coffee
4065,Bread
4065,NONE
4066,Scandinavian
4067,Coffee
4067,Coffee
4067,Coffee
4067,NONE
4067,Sandwich
4067,NONE
4068,Tea
4068,Tea
4068,Hot chocolate
4068,Toast
4068,Sandwich
4069,NONE
4069,Sandwich
4069,Tea
4070,Farm House
4071,Bread
4072,Coffee
4072,Jammie Dodgers
4073,Coffee
4074,Bread
4075,Farm House
4075,Medialuna
4076,Coffee
4077,Tea
4077,Sandwich
4078,Cookies
4078,Tea
4078,Bread
4079,Coffee
4080,Bread
4081,Coffee
4081,Bread
4082,Tea
4082,Hot chocolate
4082,Sandwich
4082,NONE
4083,Tea
4084,NONE
4085,Sandwich
4085,NONE
4086,Coffee
4086,Bread
4087,Bread
4088,Tea
4088,Coke
4089,Cake
4089,Tea
4090,Bread
4094,Coffee
4095,Coffee
4095,Toast
4096,Farm House
4097,Bread
4097,Bread
4098,Coffee
4098,Coffee
4099,Coffee
4100,Coffee
4100,Coffee
4100,Toast
4101,Coffee
4101,Coffee
4101,Coffee
4102,Toast
4102,Bread
4103,Bread
4104,Coffee
4104,NONE
4105,Coffee
4105,Coffee
4105,Vegan mincepie
4105,Vegan mincepie
4106,Bread
4107,Coffee
4107,NONE
4108,Coffee
4108,Toast
4109,Coffee
4110,Cookies
4110,Cake
4110,Bread
4110,Coffee
4111,Tea
4111,Cake
4112,Bread
4113,NONE
4113,Coffee
4113,Hot chocolate
4113,NONE
4113,Cookies
4114,Coffee
4115,Cake
4116,Bread
4117,Juice
4117,Coffee
4117,Sandwich
4117,Sandwich
4118,Coffee
4119,Bread
4119,Coffee
4119,Frittata
4119,Cookies
4119,Mineral water
4120,Coffee
4120,Muffin
4120,NONE
4121,Sandwich
4121,Coffee
4121,Cake
4122,NONE
4123,NONE
4123,Coffee
4124,Coffee
4124,Coffee
4124,Vegan mincepie
4124,Cake
4125,Cake
4125,Cake
4125,Coffee
4126,Coffee
4127,Frittata
4127,Coffee
4128,Sandwich
4128,Cookies
4129,Tea
4130,Tea
4131,NONE
4131,Tea
4132,Bread
4132,Vegan mincepie
4133,Muffin
4133,Coffee
4133,Hot chocolate
4134,Bread
4135,Hot chocolate
4135,Coffee
4135,Cake
4136,Coffee
4138,Hot chocolate
4138,Sandwich
4139,Cake
4139,Muffin
4139,Coffee
4140,Coffee
4141,Coffee
4141,Hot chocolate
4141,Medialuna
4142,Medialuna
4142,Cake
4142,Coffee
4142,Coffee
4143,Bread
4144,Coffee
4144,Coffee
4144,Toast
4145,Bread
4146,Coffee
4146,NONE
4147,Bread
4148,Coffee
4148,Coffee
4149,Coffee
4149,Bread
4150,Coffee
4151,Coffee
4151,NONE
4152,Coffee
4152,Cake
4153,Coffee
4153,Bread
4154,Bread
4154,Cake
4155,Muesli
4155,Cookies
4155,Tea
4155,Coffee
4156,NONE
4156,Coke
4156,Pastry
4156,Cake
4157,NONE
4157,Sandwich
4157,Sandwich
4157,Coffee
4158,Juice
4158,NONE
4159,Coffee
4159,Juice
4159,Tea
4159,NONE
4159,Muffin
4159,NONE
4159,Sandwich
4160,Medialuna
4161,Pastry
4161,Hot chocolate
4161,Coffee
4161,Bread
4162,Farm House
4162,NONE
4162,Tea
4163,Bread
4163,Brownie
4164,Coffee
4164,Brownie
4165,Coffee
4165,Cookies
4166,Coffee
4166,Brownie
4167,Bread
4167,Cookies
4168,Hot chocolate
4169,Hot chocolate
4169,Coffee
4169,Pastry
4170,Bread
4170,Brownie
4171,Coffee
4171,Cake
4172,Brownie
4172,Tea
4172,Coffee
4173,Coffee
4173,Coffee
4174,Farm House
4175,Bread
4176,Bread
4177,Coffee
4178,Coffee
4179,Coffee
4180,Tea
4180,Toast
4181,Bread
4181,Medialuna
4182,Bread
4182,Toast
4183,Bread
4183,Coffee
4183,Medialuna
4184,Coffee
4184,Bread
4185,Hot chocolate
4185,Hot chocolate
4185,Muffin
4186,Bread
4186,Coffee
4186,Juice
4187,Hot chocolate
4187,Hot chocolate
4188,Bread
4188,Coffee
4189,Coffee
4189,Bread
4189,Truffles
4190,Brownie
4191,Juice
4191,Bread
4191,Muffin
4192,Farm House
4192,Brownie
4193,Coffee
4193,Bread
4194,NONE
4194,Coffee
4195,Farm House
4196,Juice
4196,Coffee
4196,Sandwich
4196,Ella's Kitchen Pouches
4197,Coffee
4197,Cake
4198,Tea
4198,Bread
4199,Coffee
4199,Coffee
4200,Coffee
4201,Cookies
4202,Vegan mincepie
4202,Cookies
4202,Sandwich
4202,Toast
4203,Bread
4204,Sandwich
4205,Bread
4206,Bread
4206,Cookies
4206,Frittata
4207,NONE
4208,Sandwich
4209,Coffee
4209,NONE
4210,Frittata
4210,Tea
4210,Truffles
4211,Coffee
4211,Truffles
4211,Frittata
4211,Pastry
4211,Fudge
4212,Juice
4212,Sandwich
4212,Sandwich
4213,Pastry
4214,Sandwich
4214,Medialuna
4215,Coffee
4215,Juice
4215,NONE
4215,NONE
4216,Bread
4217,Bread
4218,Brownie
4219,Bread
4220,Coffee
4221,NONE
4221,Eggs
4222,Bread
4223,Coffee
4223,Bread
4223,NONE
4224,Truffles
4224,Bread
4225,Toast
4225,Coffee
4225,Juice
4226,Coffee
4226,Coffee
4226,Bread
4227,Bread
4228,Coffee
4229,Bread
4230,Tea
4230,Toast
4231,Toast
4231,Coffee
4232,Bread
4233,Tea
4233,Coffee
4233,Coffee
4233,Toast
4234,Coffee
4234,Cookies
4234,Toast
4235,Bread
4236,Coffee
4236,Toast
4236,NONE
4237,Coffee
4237,Coffee
4237,Coffee
4237,Cookies
4237,Cookies
4237,NONE
4238,Coffee
4238,Medialuna
4239,Bread
4239,Cookies
4240,Coffee
4240,Toast
4241,Coffee
4241,Muffin
4242,Tea
4242,Cookies
4242,Cake
4242,Medialuna
4243,Medialuna
4243,Bread
4243,Coffee
4243,Coffee
4243,Scandinavian
4244,Medialuna
4244,Coffee
4245,Medialuna
4245,Coffee
4245,Bread
4245,Frittata
4245,Muffin
4246,Coffee
4246,Medialuna
4247,Coffee
4248,Bread
4249,Bread
4250,Coke
4251,Coffee
4251,Bread
4251,Bread
4252,Coffee
4253,Sandwich
4254,Bread
4255,NONE
4256,NONE
4256,Coffee
4257,Coffee
4257,Coffee
4257,Sandwich
4257,NONE
4258,Coffee
4258,Pastry
4259,Bread
4259,Cake
4260,Bread
4261,Bread
4262,NONE
4262,Sandwich
4263,Afternoon with the baker
4264,NONE
4264,Juice
4265,Coffee
4266,Farm House
4266,Scone
4267,Coffee
4268,Farm House
4269,Coffee
4269,Coffee
4269,Bread
4269,Pastry
4270,Coffee
4270,Frittata
4270,Bread
4270,Tea
4271,Pastry
4272,Bread
4272,Medialuna
4273,Coffee
4273,Coffee
4274,Bread
4275,Coffee
4275,Hot chocolate
4276,Bread
4276,Bread
4277,Medialuna
4277,Medialuna
4278,Coffee
4279,Bread
4280,Pastry
4280,Bread
4281,Coffee
4281,Medialuna
4283,Tea
4283,Cake
4284,Coffee
4284,Bread
4285,Coffee
4285,Medialuna
4285,Bread
4286,Coffee
4287,Bread
4288,Coffee
4288,Scone
4289,Pastry
4290,Coffee
4290,Pastry
4290,NONE
4291,Coffee
4291,Coffee
4291,Toast
4291,Scone
4292,Coffee
4292,Coffee
4293,Scandinavian
4294,Coffee
4295,Coffee
4295,Coffee
4295,Pastry
4295,Bread
4296,Bread
4297,Coffee
4297,Coffee
4298,Sandwich
4298,NONE
4298,Bread
4298,Hot chocolate
4298,Bread
4299,Coffee
4299,Coffee
4299,Pastry
4300,Bread
4301,NONE
4302,NONE
4302,Bread
4302,Bread
4303,Coffee
4304,Scandinavian
4305,Cake
4306,Scandinavian
4306,Bread
4307,Coffee
4307,Bread
4308,Medialuna
4308,Coffee
4309,Frittata
4309,Tea
4310,Coffee
4310,Coffee
4310,Jammie Dodgers
4310,Scone
4311,Coffee
4312,Bread
4312,Jammie Dodgers
4312,Tea
4312,Coffee
4313,Coffee
4313,Coffee
4314,NONE
4314,Sandwich
4314,Smoothies
4314,Truffles
4314,Mineral water
4315,Bread
4315,Coffee
4316,Sandwich
4316,Coffee
4317,Hot chocolate
4317,Tea
4319,Sandwich
4319,Coke
4320,Farm House
4321,Coffee
4321,Jammie Dodgers
4322,Afternoon with the baker
4323,Bread
4323,Scandinavian
4324,Medialuna
4324,Scone
4324,Focaccia
4325,Bread
4326,Sandwich
4326,NONE
4326,Coffee
4327,Medialuna
4327,Bread
4328,Bread
4329,Bread
4330,Sandwich
4330,Sandwich
4330,Truffles
4331,Scandinavian
4332,Muffin
4333,Coffee
4333,Coffee
4333,Bread
4333,Scone
4334,Tea
4334,Hot chocolate
4334,Coffee
4334,Scone
4334,Sandwich
4334,NONE
4334,NONE
4335,Coffee
4335,Tea
4336,Scandinavian
4337,Tea
4337,Coffee
4337,NONE
4337,Frittata
4338,Coffee
4338,Coffee
4338,Frittata
4338,Muffin
4338,Scandinavian
4339,Coffee
4340,Tea
4340,Bread
4341,Sandwich
4341,Coffee
4341,Coffee
4341,Muffin
4341,Jammie Dodgers
4341,Fudge
4341,Bread
4342,Coffee
4342,Coffee
4343,Focaccia
4344,Bread
4344,Truffles
4344,NONE
4344,Muffin
4345,Coffee
4346,Scone
4346,Frittata
4346,Tea
4346,Bread
4347,Tea
4347,Truffles
4347,NONE
4347,Sandwich
4348,Bread
4348,Tea
4349,Tea
4349,Bread
4350,Coffee
4350,Hot chocolate
4350,Bread
4350,Cake
4350,Sandwich
4351,Coffee
4352,Bread
4352,Coffee
4352,Coffee
4353,Sandwich
4354,Tea
4354,Coffee
4354,Tiffin
4354,Scone
4355,Scone
4356,Scone
4356,Farm House
4357,Coffee
4357,Coffee
4357,Cake
4358,Tea
4358,Bread
4359,Cake
4360,Bread
4360,Coffee
4361,Truffles
4361,Toast
4361,Frittata
4362,Bread
4362,Pastry
4363,Medialuna
4363,Coffee
4364,Medialuna
4364,Pastry
4365,Bread
4366,Bread
4366,Coffee
4366,Medialuna
4367,Bread
4368,Coffee
4368,Tiffin
4369,Bread
4370,Bread
4371,Bread
4371,Coffee
4371,NONE
4371,Medialuna
4372,Tea
4372,Muesli
4372,NONE
4372,Bread
4373,Scandinavian
4374,Coffee
4374,Hot chocolate
4374,Tiffin
4374,Bread
4375,Coffee
4376,Tea
4376,Smoothies
4376,Sandwich
4376,NONE
4377,Tiffin
4377,Bread
4377,Smoothies
4377,Coffee
4377,Jammie Dodgers
4377,Sandwich
4378,Coffee
4378,Bread
4379,Coffee
4379,Coffee
4379,Sandwich
4379,Sandwich
4380,Bread
4381,Bread
4382,Coffee
4382,NONE
4383,Bread
4384,Coffee
4385,Vegan mincepie
4385,Jammie Dodgers
4385,Cake
4385,Tiffin
4386,Farm House
4387,The Nomad
4387,Tea
4388,Bread
4389,Coffee
4389,Coffee
4389,Hot chocolate
4389,Hot chocolate
4389,Cookies
4389,Sandwich
4390,Coffee
4391,Coffee
4391,Cake
4392,Coffee
4392,Truffles
4392,The Nomad
4392,Muffin
4393,The Nomad
4393,NONE
4393,Frittata
4393,Sandwich
4393,Coffee
4393,Coffee
4393,Bread
4394,Coffee
4394,Coffee
4395,Coffee
4395,Coffee
4396,Bread
4396,Sandwich
4397,Coffee
4397,Coffee
4398,Coffee
4398,Bread
4398,Cake
4398,Tiffin
4399,Tiffin
4399,Muffin
4399,The Nomad
4399,Truffles
4399,Bread
4400,Tea
4401,Juice
4402,Bread
4402,Vegan mincepie
4403,Bread
4403,Coffee
4403,Medialuna
4403,Hearty & Seasonal
4403,Bread
4404,Tea
4404,Hot chocolate
4405,Afternoon with the baker
4406,Bread
4407,Coffee
4408,Bread
4409,Bread
4410,Tea
4411,Juice
4411,NONE
4411,Pastry
4412,Coffee
4413,Coffee
4414,NONE
4414,Bread
4415,Coffee
4415,Toast
4415,Cookies
4415,Coffee
4416,Bread
4417,Coffee
4417,Coffee
4417,Pastry
4417,Medialuna
4418,Coffee
4418,Coffee
4418,Muffin
4419,Coffee
4420,Bread
4420,Scone
4421,Muffin
4421,Coffee
4421,Coffee
4422,Bread
4423,Coffee
4423,Tea
4424,Juice
4424,Pastry
4424,Medialuna
4425,Pastry
4425,Coffee
4426,Coffee
4426,Coffee
4426,Cookies
4426,Scone
4427,Tea
4427,Coffee
4427,NONE
4428,Coffee
4429,Farm House
4429,Farm House
4430,Medialuna
4430,Coke
4430,Juice
4431,Coffee
4432,Coffee
4433,Coffee
4433,Tea
4433,NONE
4433,NONE
4433,Cake
4434,Coffee
4435,Sandwich
4435,Coffee
4435,Scone
4436,Tea
4436,Toast
4437,Coffee
4437,NONE
4438,Bread
4439,Farm House
4440,Tea
4440,Jammie Dodgers
4440,Scone
4441,Coffee
4441,Scone
4442,The Nomad
4442,Cake
4443,Coffee
4443,Coffee
4443,Medialuna
4443,Cake
4444,Jammie Dodgers
4444,Farm House
4445,Coffee
4445,Bread
4445,Tea
4446,Bread
4446,Tea
4447,Tea
4447,Cookies
4448,Bread
4449,Coffee
4450,Bread
4451,Farm House
4451,Coffee
4452,Farm House
4453,Tea
4453,Cookies
4454,Coffee
4455,Bread
4456,Hot chocolate
4456,Pastry
4456,Bread
4457,Coffee
4457,Cake
4458,Tea
4459,Bread
4460,Bread
4461,Coffee
4461,Scone
4462,Scone
4462,Coffee
4463,Coffee
4464,Farm House
4464,Scandinavian
4464,Coffee
4464,Toast
4464,Cake
4465,NONE
4465,Coffee
4465,Bread
4466,NONE
4467,NONE
4468,Coffee
4468,Farm House
4469,NONE
4470,NONE
4471,Sandwich
4471,Tea
4472,Muffin
4472,NONE
4473,NONE
4474,NONE
4475,Sandwich
4475,Coffee
4475,Scone
4476,Farm House
4477,Sandwich
4478,Coffee
4478,Bread
4479,Tea
4479,Tea
4479,NONE
4480,Sandwich
4481,NONE
4482,Coke
4482,NONE
